"id","symbol"
100131439,"CLM-5"
100131439,"CMRF35-A4"
100131439,"CD300D"
100131439,"CD300LD"
100131440,"CDC42P4"
100131442,"RCC2P5"
100131451,"TLR12P"
100131454,"DBIL5P"
100131457,"SLC25A1P1"
100131478,"NPM1P33"
100131481,"RPL21P38"
100131493,"ZIK1P1"
100131496,"LOC100131496"
100131528,"APOOP3"
100131535,"RPL5P28"
100131539,"ZNF705E"
100131546,"ECEL1P1"
100131550,"CNN2P12"
100131551,"LINC00887"
100131565,"EIF4EP5"
100131568,"RBM43P1"
100131577,"BMS1P19"
100131608,"PRR23D1"
100131609,"HNRNPA1P2"
100131611,"PGAM4P2"
100131614,"RPS4XP22"
100131616,"CASP3P1"
100131623,"NUTF2P6"
100131629,"ARL2BPP7"
100131635,"LOC100131635"
100131638,"CCT4P2"
100131641,"RBM22P12"
100131656,"SDCBPP3"
100131661,"FTLP5"
100131671,"SEC13P1"
100131678,"CCNB3P1"
100131688,"VN1R68P"
100131691,"MZF1-AS1"
100131693,"EIF4EP2"
100131711,"RFC3P1"
100131713,"RPL29P11"
100131726,"FAM83A-AS1"
100131733,"USP30-AS1"
100131740,"CIR1P1"
100131743,"GAPDHP40"
100131755,"GASP4"
100131755,"ARMCX4"
100131755,"CXorf35"
100131760,"GXYLT1P5"
100131775,"PSMA2P2"
100131777,"DPPA2P4"
100131784,"ARL2BPP8"
100131789,"VN1R46P"
100131800,"UBE2D3P4"
100131801,"MC4DN12"
100131801,"PET100"
100131801,"C19orf79"
100131810,"ADH5P3"
100131814,"LINC00271"
100131816,"UBE2DNL"
100131823,"SUMO2P7"
100131825,"CADM3-AS1"
100131827,"ZNF838"
100131827,"OB1"
100131827,"X17"
100131827,"ZNF717"
100131828,"CIR1P2"
100131842,"HNRNPCP8"
100131846,"RPL23AP83"
100131855,"C2orf27AP2"
100131874,"CFL1P3"
100131879,"ZYG11AP1"
100131881,"EI24P3"
100131893,"RPL3P11"
100131897,"FAM196B"
100131897,"C5orf57"
100131897,"INSYN2B"
100131899,"E2F4P1"
100131902,"KAP25.1"
100131902,"KRTAP25-1"
100131913,"RPL5P20"
100131921,"SERF1AP1"
100131924,"BLOC1S2P1"
100131932,"RCC2P3"
100131934,"LETM1P2"
100131940,"SNX5P1"
100131947,"PRPF38AP2"
100131961,"ST13P19"
100131964,"RPL7L1P3"
100131971,"RPS26P54"
100131980,"ZNF705G"
100131981,"UBE2V1P9"
100131983,"HNRNPA1P25"
100131995,"UQCRHP3"
100131997,"FAM27E3"
100131998,"RRN3P3"
100132015,"TEX13D"
100132031,"DNM1P28"
100132036,"NDUFB4P2"
100132058,"GPS2P2"
100132066,"ALG1L3P"
100132073,"CCNB2P1"
100132074,"FOXO6"
100132077,"LOC100132077"
100132078,"LOC100132078"
100132079,"KARSP3"
100132100,"DNM1P32"
100132101,"HERC2P7"
100132103,"FAM66E"
100132104,"AK4P2"
100132116,"ACTA2-AS1"
100132121,"ETF1P3"
100132124,"TSPY17P"
100132132,"DSTNP5"
100132142,"RPS3AP4"
100132146,"FAM240A"
100132153,"TUBB2BP1"
100132159,"CALML3-AS1"
100132163,"PHKA2-AS1"
100132166,"IL9RP4"
100132169,"WASIR2"
100132173,"PPP1R26P3"
100132195,"TRIM60P13"
100132201,"ZSWIM5P2"
100132202,"GOLGA6L25"
100132202,"GOLGA6L25P"
100132215,"LOC100132215"
100132234,"LINC00543"
100132247,"NPIPB5"
100132249,"LOC100132249"
100132251,"ABHD17AP9"
100132264,"RNFT1P2"
100132268,"FKBP4P6"
100132273,"NDUFA6-DT"
100132273,"NDUFA6-AS1"
100132285,"KIR2DS2"
100132285,"183ActI"
100132285,"CD158b"
100132285,"cl-49"
100132285,"CD158J"
100132285,"KIR-2DS2"
100132285,"NKAT-5"
100132285,"NKAT5"
100132288,"TEKT4P2"
100132289,"ABCB10P4"
100132291,"RPS27P29"
100132295,"PPP1R26P4"
100132304,"FAM236B"
100132308,"SLC29A4P2"
100132311,"RPL38P3"
100132321,"NIPA2P1"
100132322,"SAR1AP4"
100132332,"CNOT7P2"
100132341,"CLUHP3"
100132346,"HSPE1P7"
100132355,"SLC25A1P4"
100132358,"EEF1A1P34"
100132372,"RPS10P28"
100132380,"AGGF1P1"
100132382,"RPS14P4"
100132386,"KRTAP4-9"
100132386,"KAP4.9"
100132396,"ZNF705B"
100132399,"GAGE-12B"
100132399,"GAGE12D"
100132402,"PGGT1BP2"
100132403,"FAM157B"
100132406,"AG1"
100132406,"NBPF10"
100132406,"AB6"
100132415,"SOCS5P4"
100132417,"FCGR1CP"
100132420,"ANKRD36P1"
100132421,"DUX4L18"
100132439,"FAM27E4"
100132450,"IQSEC3P1"
100132463,"CLDN21"
100132463,"CLDN24"
100132464,"FAM99B"
100132467,"RNF2P1"
100132476,"KRTAP4.7"
100132476,"KRTAP4-7"
100132479,"RPL22P5"
100132487,"PTCD2P2"
100132501,"LINC01415"
100132504,"TSPY19P"
100132506,"FAM197Y3"
100132509,"ZNF114P1"
100132510,"GLRXP3"
100132520,"MTRF1LP1"
100132526,"FGD5P1"
100132529,"TAT-AS1"
100132537,"DOCK11P1"
100132541,"GXYLT1P3"
100132562,"YPEL5P2"
100132565,"GOLGA8F"
100132580,"RBMXP4"
100132591,"SERBP1P4"
100132594,"PGAM1P5"
100132597,"EIF3EP2"
100132598,"ZNF965P"
100132601,"GAPDHP68"
100132617,"SNX18P23"
100132618,"ZRANB2-AS1"
100132619,"ATP5A1P10"
100132630,"CICP3"
100132641,"BTF3P14"
100132645,"RPL17P41"
100132656,"FKBP4P1"
100132672,"GXYLT1P6"
100132673,"RPS2P28"
100132677,"BSN-AS2"
100132677,"BSN-DT"
100132681,"NFU1P1"
100132683,"PDCL3P3"
100132686,"LOC100132686"
100132699,"NFU1P2"
100132707,"PAXIP1-AS2"
100132708,"CYP4F30P"
100132712,"NAMPTP2"
100132722,"RPL15P21"
100132724,"DCAF13P3"
100132753,"RFKP2"
100132759,"VN1R7P"
100132766,"PABPC1P8"
100132772,"RAB28P3"
100132774,"KDM4A-AS1"
100132778,"NACAP6"
100132796,"NIFKP6"
100132803,"HNRNPH1P1"
100132808,"RBMX2P2"
100132815,"IPO5P1"
100132832,"PMS2P9"
100132841,"NMNAT1P4"
100132863,"HMGB1P37"
100132891,"MSC-AS1"
100132911,"DPH3P1"
100132916,"SHISAL2B"
100132916,"FAM159B"
100132917,"RAP1BP3"
100132918,"EIF4EP3"
100132920,"CICP4"
100132923,"FAM66D"
100132929,"FAM25BP"
100132932,"FAM197Y9"
100132938,"AQP7P4"
100132948,"FAM27C"
100132949,"RBM17P3"
100132963,"CXorf68"
100132963,"SMIM9"
100132965,"GYG1P1"
100132967,"FAM223A"
100132973,"TCEB1P29"
100132978,"ATP6V0CP1"
100132979,"GOLGA8DP"
100132987,"LINC00856"
100132992,"HMGN1P30"
100132994,"CXorf49B"
100132995,"RPS8P3"
100133005,"RASA4DP"
100133024,"AMD1P1"
100133036,"FAM95B1"
100133037,"RPL7P4"
100133038,"RPL18AP7"
100133040,"PPP1R26P5"
100133044,"BCRP8"
100133053,"CXorf51B"
100133074,"SLC25A5P9"
100133077,"LOC100133077"
100133079,"SLC25A1P2"
100133091,"LOC100133091"
100133093,"FAM25G"
100133093,"FAM25B"
100133093,"bA301J7.4"
100133100,"RPL6P8"
100133103,"RPL7L1P13"
100133121,"FAM27B"
100133122,"RBPJP7"
100133123,"LINC01203"
100133139,"RPL12P41"
100133161,"LINC01001"
100133162,"RPL32P34"
100133163,"BCRP7"
100133168,"CCR12P"
100133171,"SPANXB2"
100133172,"FAM66A"
100133180,"DDX3P1"
100133189,"CTSLP7"
100133190,"ADIRF-AS1"
100133193,"RPL32P28"
100133203,"RAB28P1"
100133204,"C9orf147"
100133205,"LINC00240"
100133206,"RBM22P5"
100133210,"COX6B1P7"
100133220,"GOLGA6L3"
100133234,"SBF1P1"
100133251,"PRR23D2"
100133259,"CBX1P5"
100133262,"ATP6V0E1P3"
100133265,"BMS1P7"
100133267,"DEFB130B"
100133268,"HAUS6P2"
100133285,"PCDH8P1"
100133286,"LOC100133286"
100133307,"CYP1D1P"
100133308,"RSU1P2"
100133309,"EIF4A2P3"
100133310,"HMGB1P28"
100133311,"HOXA-AS3"
100133314,"SETP1"
100133315,"XNDC1N"
100133319,"PRO1804"
100133321,"KLF17P1"
100133330,"RBM17P1"
100133545,"MRPL23-AS1"
100133612,"LINC01134"
100133920,"LOC100133920"
100133941,"CD24"
100133941,"CD24A"
100133957,"UXT-AS1"
100133991,"MAP3K14-AS1"
100134015,"UBOX5-AS1"
100134229,"JHDM1D-AS1"
100134229,"KDM7A-DT"
100134259,"LINC01119"
100134368,"LOC100134368"
100134444,"KIR2.6"
100134444,"KCNJ18"
100134444,"TTPP2"
100134713,"NDUFB2-AS1"
100134869,"UBE2Q2P2"
100134934,"C17orf106"
100134934,"TEN1"
100134938,"UPK3BL1"
100134938,"UPLP"
100134938,"UPK3BL"
100135063,"GTF3AP6"
100135064,"GTF3AP1"
100135756,"ATG3P1"
100137047,"JMJD7"
100137049,"PLA2G4B"
100137049,"cPLA2-beta"
100137049,"HsT16992"
10014,"HDAC5"
10014,"NY-CO-9"
10014,"HD5"
100141515,"UNQ464"
100141515,"IL-40"
100141515,"C17orf99"
100142659,"CTAGE8"
100144435,"VTRNA3-1P"
100144494,"KDELC1P1"
100144596,"LINC00029"
100144597,"LINC01056"
100144602,"EPHA5-AS1"
100144603,"CHKB-AS1"
100144603,"CHKB-DT"
100144604,"LINC00930"
100144748,"KILLIN"
100144748,"KLLN"
100144748,"CWS4"
100144878,"LRRC53"
100147744,"RNU7-1"
100147745,"RNU7-2P"
100147746,"RNU7-3P"
100147747,"RNU7-4P"
100147749,"RNU7-6P"
100147750,"RNU5B-2P"
100147751,"RNU5B-3P"
100147752,"RNU5B-4P"
100147754,"RNU5B-6P"
100147755,"RNU7-7P"
100147756,"RNU7-8P"
100147757,"RNU7-9P"
100147759,"RNU7-11P"
100147760,"RNU7-12P"
100147761,"RNU7-13P"
100147762,"RNU7-14P"
100147766,"RNU7-18P"
100147767,"RNU7-19P"
100147768,"RNU7-20P"
100147769,"RNU7-21P"
100147770,"RNU7-22P"
100147771,"RNU7-23P"
100147811,"CBX1P2"
100147812,"RNU7-25P"
100147813,"RNU7-26P"
100147814,"RNU7-27P"
100147815,"RNU7-28P"
100147816,"RNU7-29P"
100147817,"RNU7-30P"
100147821,"RNU7-34P"
100147822,"RNU7-35P"
100147824,"RNU7-37P"
100147825,"RNU7-38P"
100147827,"RNU7-40P"
100147828,"RNU7-41P"
100147830,"RNU7-43P"
100147832,"RNU7-45P"
100147833,"RNU7-46P"
100147834,"RNU7-47P"
100147835,"RNU7-48P"
100147836,"RNU7-49P"
100147837,"RNU7-50P"
10015,"AIP1"
10015,"PDCD6IP"
10015,"DRIP4"
10015,"MCPH29"
10015,"ALIX"
10015,"HP95"
100151640,"EXOSC3P1"
100151641,"PHKG1P4"
100151643,"KAP20.4"
100151643,"KRTAP20-4"
100151645,"USF1P1"
100151647,"RNU7-51P"
100151648,"RNU7-52P"
100151649,"RNU7-53P"
100151650,"RNU7-54P"
100151651,"RNU7-56P"
100151652,"RNU7-57P"
100151654,"RNU7-59P"
100151655,"RNU7-60P"
100151656,"RNU7-61P"
100151657,"RNU7-62P"
100151658,"RNU7-63P"
100151661,"CBX5P1"
100151663,"RNU7-65P"
100151664,"RNU7-66P"
100151665,"RNU7-67P"
100151666,"RNU7-69P"
100151667,"RNU7-70P"
100151668,"RNU7-71P"
100151670,"RNU7-73P"
100151671,"RNU7-74P"
100151672,"RNU7-75P"
100151674,"RNU7-77P"
100151676,"RNU7-79P"
100151677,"RNU7-80P"
100151678,"RNU7-81P"
100151681,"RNU7-84P"
100151682,"RNU7-85P"
100151683,"RNU4ATAC"
100151684,"RNU6ATAC"
100151685,"RNU6ATAC2P"
100151686,"RNU6ATAC3P"
100151687,"RNU6ATAC4P"
100151688,"RNU6ATAC5P"
100158257,"NF1P7"
10016,"PDCD6"
10016,"PEF1B"
10016,"ALG-2"
100169750,"PRINS"
100169751,"RNA5S1"
100169752,"TEX36-AS1"
100169753,"RNA5S2"
100169754,"RNA5S3"
100169755,"RNA5S4"
100169756,"RNA5S5"
100169757,"RNA5S6"
100169758,"RNA5S7"
100169759,"RNA5S8"
100169760,"RNA5S9"
100169761,"RNA5S10"
100169762,"RNA5S11"
100169763,"RNA5S12"
100169764,"RNA5S13"
100169765,"RNA5S14"
100169766,"RNA5S15"
100169767,"RNA5S16"
100169768,"RNA5S17"
100169834,"RNY4P19"
100169850,"RNY4P7"
100169851,"PATE3"
100169851,"PATE-DJ"
100169851,"HEL-127"
100169989,"DBIL5P2"
10017,"Boo"
10017,"Diva"
10017,"BCL-B"
10017,"BCL2L10"
10017,"bcl2-L-10"
100170229,"SRRM5"
100170765,"C19orf69"
100170765,"ERICH4"
100170841,"C17orf96"
100170841,"PRR28"
100170841,"EPOP"
100174857,"GSTA9P"
10018,"BIM"
10018,"BAM"
10018,"BCL2L11"
10018,"BOD"
100187716,"MIR1224"
100188847,"MIR1225"
100188891,"ZNF123P"
100188893,"OBTP"
100188893,"TOMM6"
100188893,"TOM6"
100188945,"CDCA4P4"
100188949,"LINC00426"
100188953,"LINC00092"
100188954,"DNMBP-AS1"
100189028,"TRI-TAT2-2"
100189131,"TRI-TAT2-3"
100189478,"NMTRQ-TTG12-1"
100189512,"NMTRS-TGA3-1"
100189589,"DCTN1-AS1"
10019,"IDDM20"
10019,"SH2B3"
10019,"LNK"
100190799,"LDHAP2"
100190800,"LDHAP7"
100190923,"EIF4EBP2P2"
100190924,"EIF4EBP2P3"
100190938,"RAMP2-AS1"
100190939,"TPT1-AS1"
100190947,"SUPT4H1P"
100190949,"C5orf52"
100190952,"NDUFB1P1"
100190954,"EXOSC3P2"
100191039,"RPL36AP33"
100191040,"FAM148D"
100191040,"C2CD4D"
100192204,"PPIAP30"
100192378,"ZFHX4-AS1"
100192379,"PP12613"
100192386,"FLJ16779"
100192420,"FLJ41941"
100192426,"LOC100192426"
100194425,"BCAP31P1"
100194426,"BCAP31P2"
1002,"R-CAD"
1002,"CAD4"
1002,"RCAD"
1002,"CDH4"
10020,"GNE"
10020,"IBM2"
10020,"GLCNE"
10020,"DMRV"
10020,"NM"
10020,"Uae1"
10021,"EIG18"
10021,"HCN4"
10021,"BRGDA8"
10021,"SSS2"
100216001,"LINC00704"
100216001,"MANCR"
100216336,"RPS24P8"
100216338,"RPS24P13"
100216339,"RPS24P6"
100216340,"RPS24P16"
100216341,"RPS24P17"
100216342,"RPS24P7"
100216479,"FAR2P2"
100216487,"AKIRIN2P1"
100216505,"DNM1P24"
100216517,"DNM1P38"
100216544,"DNM1P47"
100216545,"KMT2E-AS1"
100216546,"LINC01004"
10022,"PRO182"
10022,"INSL5"
10022,"UNQ156"
10023,"FRAT1"
100233146,"HINT1P2"
100233198,"TMX2P1"
100233209,"PCED1B-AS1"
10024,"TASTIN"
10024,"TROAP"
100240707,"GAPDHP42"
100240709,"GAPDHP44"
100240710,"GAPDHP45"
100240711,"GAPDHP46"
100240712,"GAPDHP47"
100240713,"GAPDHP48"
100240734,"LOC100240734"
100240735,"LOC100240735"
10025,"TRAP95"
10025,"MED16"
10025,"DRIP92"
10025,"THRAP5"
10026,"GPI8"
10026,"NEDHCAS"
10026,"PIGK"
100268168,"LOC100268168"
100270648,"NIFKP3"
100270673,"FABP5P12"
100270679,"LINC01432"
100270680,"CASC11"
100270709,"FTH1P27"
100270753,"RPL21P112"
100270754,"RPL7AP72"
100270755,"RPSAP63"
100270790,"GNL2P1"
100270823,"RPL7P11"
100270832,"RPL5P9"
100270833,"RPL5P12"
100270834,"RPL5P13"
100270835,"RPL5P14"
100270836,"RPL5P15"
100270837,"RPL5P16"
100270838,"RPL5P21"
100270839,"RPL5P17"
100270840,"RPL5P23"
100270841,"RPL5P24"
100270844,"RPL6P5"
100270846,"RPL6P21"
100270847,"RPL6P9"
100270848,"RPL6P7"
100270850,"RPL7P15"
100270851,"RPL7P17"
100270852,"RPL7P18"
100270853,"RPL7P19"
100270857,"RPL9P15"
100270864,"RPS6P2"
100270867,"RPS6P12"
100270868,"RPS7P2"
100270869,"RPS7P6"
100270870,"RPS7P7"
100270871,"RPS8P6"
100270875,"RPSAP23"
100270876,"RPSAP34"
100270879,"RPL21P23"
100270880,"RPL21P24"
100270885,"RPL26P9"
100270887,"RPL31P12"
100270891,"RPL39P6"
100270895,"RPL7AP15"
100270899,"RPS20P5"
100270903,"RPS29P6"
100270905,"RPS3AP12"
100270906,"RPL5P19"
100270907,"RPL6P12"
100270908,"RPL7P30"
100270909,"RPL7P31"
100270912,"RPS2P24"
100270913,"RPS2P25"
100270914,"RPS7P12"
100270915,"RPSAP37"
100270916,"RPSAP35"
100270918,"RPSAP41"
100270919,"RPSAP42"
100270920,"RPL12P15"
100270924,"RPL12P24"
100270925,"RPL12P23"
100270937,"RPL17P11"
100270938,"RPL17P12"
100270943,"RPL17P17"
100270950,"RPL19P11"
100270951,"RPL19P14"
100270953,"RPL21P33"
100270961,"RPL23P4"
100270962,"RPL23P10"
100270963,"RPL24P7"
100270964,"RPL24P8"
100270972,"RPL29P7"
100270974,"RPL29P14"
100270975,"RPL30P1"
100270976,"RPL30P2"
100270977,"RPL30P3"
100270978,"RPL30P5"
100270979,"RPL30P7"
100270980,"RPL30P6"
100270981,"RPL30P9"
100270982,"RPL30P10"
100270983,"RPL31P13"
100270984,"RPL31P15"
100270986,"RPL31P20"
100270992,"RPL32P9"
100270994,"RPL32P14"
100270998,"RPL34P6"
100271001,"RPL34P17"
100271003,"RPL34P18"
100271006,"RPL35P4"
100271007,"RPL35P6"
100271015,"RPL37P10"
100271020,"RPL37P15"
100271031,"UBA52P5"
100271033,"RPL4P6"
100271040,"RPL7AP23"
100271042,"RPL7AP25"
100271047,"RPLP0P7"
100271050,"RPS10P16"
100271053,"RPS12P5"
100271056,"RPS12P10"
100271059,"RPS12P15"
100271065,"RPS14P7"
100271070,"RPS17P8"
100271072,"RPS17P11"
100271073,"RPS17P13"
100271074,"RPS17P14"
100271076,"RPS18P6"
100271078,"RPS19P6"
100271081,"RPS20P10"
100271085,"RPS20P15"
100271087,"RPS20P22"
100271089,"RPS20P23"
100271090,"RPS21P1"
100271091,"RPS23P3"
100271092,"RPS23P4"
100271093,"RPS23P5"
100271098,"RPS24P12"
100271105,"RPS26P21"
100271106,"RPS26P13"
100271111,"RPS26P30"
100271113,"RPS26P24"
100271114,"RPS26P34"
100271116,"RPS27P5"
100271117,"RPS27P12"
100271118,"RPS27P15"
100271119,"RPS27P16"
100271122,"RPS29P13"
100271125,"FAUP2"
100271129,"RPS3AP9"
100271130,"RPS3AP17"
100271131,"RPS3AP23"
100271132,"RPS4XP5"
100271133,"RPS4XP10"
100271140,"RPL36AP10"
100271141,"RPS15AP6"
100271142,"RPS15AP7"
100271145,"RPL7P53"
100271146,"RPL7P54"
100271147,"RPL7P55"
100271150,"RPL17P19"
100271158,"RPL21P40"
100271159,"RPL21P41"
100271161,"RPL21P32"
100271162,"RPL21P42"
100271163,"RPL21P43"
100271164,"RPL21P47"
100271167,"RPL21P50"
100271168,"RPL21P54"
100271178,"RPL21P65"
100271179,"RPL21P66"
100271180,"RPL21P67"
100271191,"RPL26P20"
100271192,"RPL30P15"
100271196,"RPL31P40"
100271199,"RPL31P35"
100271201,"RPL31P41"
100271204,"RPL5P25"
100271206,"RPL5P26"
100271207,"RPL5P32"
100271209,"RPL7AP28"
100271216,"RPL7P35"
100271217,"RPL7P39"
100271218,"RPL7P36"
100271220,"RPL7P40"
100271221,"RPL7P49"
100271222,"RPL7P41"
100271223,"RPL7P42"
100271224,"RPL7P43"
100271225,"RPL7P45"
100271226,"RPL7P51"
100271228,"RPL9P31"
100271229,"RPL9P33"
100271230,"RPS17P17"
100271232,"RPS20P24"
100271233,"RPS20P20"
100271234,"RPS20P21"
100271235,"RPS20P25"
100271244,"RPS2P39"
100271245,"RPS2P41"
100271248,"RPS2P44"
100271250,"RPS2P52"
100271253,"RPS3AP24"
100271254,"RPS3AP30"
100271258,"RPS3AP32"
100271259,"RPS3AP33"
100271260,"RPS3AP34"
100271261,"RPS3AP35"
100271262,"RPS6P20"
100271263,"RPS6P21"
100271267,"RPSAP51"
100271274,"RPL12P29"
100271284,"RPL17P35"
100271286,"RPL18P10"
100271288,"RPL19P18"
100271290,"RPL22P18"
100271291,"RPL23AP22"
100271292,"RPL23AP23"
100271295,"RPL23AP35"
100271297,"RPL23P11"
100271300,"RPL27AP5"
100271302,"RPL27P12"
100271303,"RPL30P11"
100271304,"RPL30P12"
100271305,"RPL30P13"
100271316,"RPL35AP12"
100271317,"RPL35AP15"
100271321,"RPL35AP18"
100271322,"RPL35AP19"
100271323,"RPL36AP13"
100271325,"RPL36AP15"
100271332,"RPL36AP21"
100271343,"UBA52P8"
100271344,"UBA52P9"
100271349,"RPS10P18"
100271351,"RPS10P21"
100271354,"RPS12P18"
100271358,"RPS15AP16"
100271360,"RPS15AP18"
100271363,"RPS17P15"
100271364,"RPS18P13"
100271367,"RPS23P6"
100271371,"RPS24P18"
100271378,"RPS27AP14"
100271380,"RPS27P18"
100271381,"RPS28P8"
100271384,"RPS29P22"
100271385,"RPS4XP12"
100271386,"RPS4XP20"
100271387,"RPL12P43"
100271388,"RPL17P49"
100271390,"RPL21P132"
100271391,"RPL21P133"
100271392,"RPL31P63"
100271393,"RPL32P35"
100271394,"RPL36P18"
100271399,"RPL7AP71"
100271400,"RPS26P56"
100271402,"RPS29P28"
100271407,"RPL12P34"
100271410,"RPL12P39"
100271411,"RPL17P37"
100271413,"RPL17P40"
100271414,"RPL17P45"
100271419,"RPL17P46"
100271420,"RPL18AP14"
100271433,"RPL21P103"
100271434,"RPL21P108"
100271435,"RPL21P104"
100271437,"RPL21P109"
100271438,"RPL21P110"
100271439,"RPL21P111"
100271444,"RPL21P116"
100271445,"RPL21P121"
100271447,"RPL21P122"
100271448,"RPL21P123"
100271449,"RPL21P126"
100271451,"RPL21P129"
100271452,"RPL21P127"
100271461,"RPL23AP39"
100271462,"RPL23AP40"
100271464,"RPL23AP51"
100271466,"RPL23AP54"
100271469,"RPL26P31"
100271470,"RPL26P34"
100271472,"RPL29P22"
100271474,"RPL29P29"
100271476,"RPL31P52"
100271477,"RPL31P53"
100271478,"RPL31P56"
100271480,"RPL31P59"
100271481,"RPL31P47"
100271483,"RPL31P54"
100271485,"RPL31P58"
100271486,"RPL31P60"
100271487,"RPL31P61"
100271491,"RPL32P26"
100271493,"RPL32P33"
100271495,"RPL34P21"
100271498,"RPL34P22"
100271499,"RPL34P23"
100271503,"RPL34P29"
100271506,"RPL35AP21"
100271507,"RPL35AP22"
100271510,"RPL36AP29"
100271516,"RPL37P21"
100271517,"RPL39P25"
100271518,"RPL39P26"
100271520,"RPL39P28"
100271521,"RPL39P33"
100271522,"RPL39P29"
100271523,"RPL39P34"
100271525,"RPL39P31"
100271526,"RPL39P36"
100271529,"RPL39P38"
100271531,"RPL39P40"
100271536,"RPL7AP56"
100271537,"RPL7AP57"
100271538,"RPL7AP60"
100271539,"RPL7AP61"
100271543,"RPL7AP65"
100271545,"RPL7AP69"
100271547,"RPS10P20"
100271549,"RPS12P20"
100271550,"RPS12P21"
100271551,"RPS12P24"
100271552,"RPS12P27"
100271553,"RPS12P28"
100271563,"RPS20P31"
100271564,"RPS20P33"
100271566,"RPS20P35"
100271571,"RPS26P43"
100271575,"RPS26P49"
100271577,"RPS26P52"
100271581,"RPS27P20"
100271583,"RPS27P26"
100271584,"RPS27P25"
100271585,"RPS27P27"
100271587,"RPS29P20"
100271589,"RPS29P24"
100271590,"RPS29P25"
100271591,"RPS29P26"
100271595,"RPS3AP41"
100271596,"RPS3AP46"
100271597,"RPS3AP42"
100271601,"RPS3AP50"
100271605,"RPL27AP8"
100271610,"RPL36AP35"
100271611,"RPL36AP53"
100271613,"RPS15AP27"
100271617,"RPL23AP62"
100271621,"RPL23AP72"
100271622,"RPL23AP67"
100271623,"RPL23AP69"
100271624,"RPL23AP78"
100271625,"RPL23AP73"
100271627,"RPL23AP81"
100271630,"RPL35AP26"
100271632,"RPL35AP32"
100271633,"RPL35AP25"
100271634,"RPL35AP33"
100271636,"RPL35AP35"
100271639,"RPL35AP30"
100271640,"RPL35AP31"
100271643,"RPL36AP39"
100271644,"RPL36AP41"
100271646,"RPL36AP43"
100271649,"RPS15AP32"
100271650,"RPS15AP36"
100271655,"RPS15AP38"
100271700,"NONOP2"
100271702,"LINC00940"
100271703,"HAUS1P3"
100271715,"ARHGEF33"
100271722,"LINC00899"
100271836,"SMG1P3"
100271846,"ERVV-2"
100271846,"ENVV2"
100271846,"HERV-V2"
100271849,"MEF2B"
100271849,"RSRFR2"
100271870,"RBM22P4"
100271871,"RBM22P2"
100271873,"AIRN"
100271874,"ZNRF2P2"
100271884,"SMARCE1P1"
100271893,"SAMM50P1"
100271918,"MKI67P1"
100271927,"RASA4B"
100272147,"p8"
100272147,"CMC4"
100272147,"MTCP1NB"
100272147,"MTCP1B"
100272147,"C6.1B"
100272147,"p8MTCP1"
100272205,"TATDN2P2"
100272228,"LINC00894"
100286844,"BCDIN3D-AS1"
100286918,"NDUFS5P2"
100286929,"NMD3P2"
100286938,"VPS13A-AS1"
100286948,"APOOP1"
100286954,"HSPE1P12"
100286964,"TSPY23P"
100286965,"CBX3P8"
100286971,"UBDP1"
100286979,"ANAPC1P1"
100286996,"TSPY22P"
100287013,"FAM86KP"
100287015,"LOC100287015"
100287026,"TTTY25P"
100287029,"DDX11L10"
100287042,"LOC100287042"
100287045,"FAM90A26"
100287045,"FAM90A26P"
100287055,"TSPY21P"
100287063,"GEMIN2P2"
100287082,"GACAT2"
100287083,"DEFT1P2"
100287084,"ZNF72P"
100287087,"H3F3BP1"
100287091,"ATP5LP5"
100287102,"DDX11L1"
100287114,"LINC00421"
100287128,"IGHV1OR15-2"
100287140,"HSPD1P14"
100287144,"USP17L10"
100287171,"WASH1"
100287171,"FAM39E"
100287171,"WASHC1"
100287173,"UBE2V1P5"
100287177,"EML2-AS1"
100287178,"USP17L11"
100287183,"NUTF2P8"
100287191,"HNRNPA1P47"
100287193,"ISCA2P1"
100287200,"RAB9AP1"
100287205,"USP17L12"
100287215,"UBL5P2"
100287216,"SH3RF3-AS1"
100287225,"LINC01630"
100287226,"ZNF729"
100287227,"TIPARP-AS1"
100287229,"BRD7P4"
100287234,"RAB9AP5"
100287238,"USP17L13"
100287261,"CSPG4P3Y"
100287266,"HNRNPA1P42"
100287270,"USP17L14P"
100287272,"USP8P1"
100287279,"UBE2V1P6"
100287284,"MANSC4"
100287290,"LOC100287290"
100287296,"LINC00265-2P"
100287302,"USP17L16P"
100287314,"LINC00941"
100287325,"KRT8P37"
100287327,"USP17L17"
100287345,"VENTXP2"
100287362,"PRSS46P"
100287362,"PRSS46"
100287364,"USP17L18"
100287366,"OSTM1-AS1"
100287369,"HSPE1P4"
100287372,"IGHV3OR16-13"
100287388,"LIN28AP2"
100287399,"POTE-15"
100287399,"POTEB2"
100287404,"USP17L19"
100287441,"USP17L20"
100287463,"BOLA3P2"
100287470,"LINC00265-3P"
100287472,"NPM1P31"
100287478,"USP17L21"
100287482,"SMKR1"
100287483,"TCEB1P28"
100287495,"GCSHP4"
100287502,"CSPG4P4Y"
100287512,"RPS3AP53"
100287513,"USP17L22"
100287520,"GLYATL1P3"
100287520,"GLYATL1B"
100287528,"IGLL4P"
100287542,"RAB9AP2"
100287551,"HSPA8P8"
100287559,"ADPGK-AS1"
100287567,"TRMT112P7"
100287569,"LINC00173"
100287573,"TOMM22P6"
